pmid	annotator	start_idx	end_idx	location	text_span	label
30323761	student_B	835	836	abstract	AD	DDF
30323761	student_B	930	941	abstract	constipation	DDF
30323761	student_B	976	987	abstract	constipation	DDF
30323761	student_B	1003	1021	abstract	Alzheimer's disease	DDF
30323761	student_B	1063	1079	abstract	colorectal cancer	DDF
30323761	student_B	1144	1155	abstract	constipation	DDF


36792546	student_B	0	50	title	Helicobacter pylori-derived outer membrane vesicles	chemical
36792546	student_B	4	17	abstract	gut microbiota	microbiome
36792546	student_B	169	182	abstract	gut microbiota	microbiome
36792546	student_B	223	248	abstract	neurodegenerative diseases	DDF
36792546	student_B	261	279	abstract	Alzheimer's disease	DDF
36792546	student_B	282	283	abstract	AD	DDF
36792546	student_B	364	365	abstract	AD	DDF
36792546	student_B	403	442	abstract	bacteria-derived outer membrane vesicles	chemical
36792546	student_B	445	448	abstract	OMVs	chemical
36792546	student_B	558	576	abstract	Helicobacter pylori	bacteria
36792546	student_B	579	587	abstract	H. pylori	bacteria
36792546	student_B	623	641	abstract	H. pylori infection	DDF
36792546	student_B	697	698	abstract	AD	DDF
36792546	student_B	753	756	abstract	OMVs	chemical
36792546	student_B	771	779	abstract	H. pylori	bacteria
36792546	student_B	788	792	abstract	brain	anatomical location
36792546	student_B	856	857	abstract	AD	DDF
36792546	student_B	884	897	abstract	H. pylori OMVs	chemical
36792546	student_B	958	962	abstract	brain	anatomical location
36792546	student_B	977	981	abstract	brain	anatomical location
36792546	student_B	990	993	abstract	OMVs	chemical
36792546	student_B	1011	1020	abstract	astrocytes	anatomical location
36792546	student_B	1050	1060	abstract	glial cells	anatomical location
36792546	student_B	1066	1085	abstract	neuronal dysfunction	DDF
36792546	student_B	1122	1140	abstract	amyloid-β pathology	DDF
36792546	student_B	1146	1162	abstract	cognitive decline	DDF
36792546	student_B	1316	1325	abstract	astrocytes	anatomical location
36792546	student_B	1328	1336	abstract	microglia	anatomical location
36792546	student_B	1342	1348	abstract	neurons	anatomical location
36792546	student_B	1371	1388	abstract	gut H. pylori OMVs	chemical
36792546	student_B	1430	1438	abstract	H. pylori	bacteria
36792546	student_B	1523	1526	abstract	OMVs	chemical


37999886	student_B	0	40	title	Olfactory Three-Needle Electroacupuncture	biomedical technique
37999886	student_B	75	88	title	Gut Microbiota	microbiome
37999886	student_B	119	133	title	Olfactory Nerve	anatomical location
37999886	student_B	137	157	abstract	cognitive dysfunction	DDF
37999886	student_B	189	202	abstract	gut microbiota	microbiome
37999886	student_B	534	535	abstract	EA	biomedical technique
37999886	student_B	558	564	abstract	Yintang	anatomical location
37999886	student_B	567	571	abstract	GV 29	anatomical location
37999886	student_B	578	614	abstract	bilateral Yingxiang (LI 20) acupoints	anatomical location
37999886	student_B	647	668	abstract	Morris water maze test	biomedical technique
37999886	student_B	671	702	abstract	transmission electron microscopy	biomedical technique
37999886	student_B	705	790	abstract	terminal deoxynucleotidyl transferase-mediated dUTP nick-end labeling (TUNEL) staining	biomedical technique
37999886	student_B	793	806	abstract	Nissl staining	biomedical technique
37999886	student_B	809	822	abstract	Golgi staining	biomedical technique
37999886	student_B	825	836	abstract	Western blot	biomedical technique
37999886	student_B	843	861	abstract	16S rRNA sequencing	biomedical technique
37999886	student_B	921	923	abstract	OTN	biomedical technique
37999886	student_B	982	999	abstract	neuronal apoptosis	DDF
37999886	student_B	1046	1077	abstract	hippocampal synaptic dysfunction	DDF
37999886	student_B	1134	1201	abstract	synaptic plasticity-related proteins N-methyl-D-aspartate receptor 1	chemical
37999886	student_B	1204	1209	abstract	NMDAR1	chemical
37999886	student_B	1213	1219	abstract	NMDAR2B	chemical
37999886	student_B	1222	1234	abstract	synaptophysin	chemical
37999886	student_B	1237	1239	abstract	SYN	chemical
37999886	student_B	1247	1277	abstract	postsynaptic density protein-95	chemical
37999886	student_B	1280	1284	abstract	PSD95	chemical
37999886	student_B	1290	1300	abstract	hippocampus	anatomical location
37999886	student_B	1367	1369	abstract	OTN	biomedical technique
37999886	student_B	1673	1675	abstract	OTN	biomedical technique
37999886	student_B	1751	1753	abstract	OTN	biomedical technique
37999886	student_B	1885	1896	abstract	Oscillospira	bacteria
37999886	student_B	1902	1911	abstract	Sutterella	bacteria
37999886	student_B	1975	1990	abstract	fecal microbiota	microbiome
37999886	student_B	2062	2080	abstract	pathogenic bacteria	bacteria


27443609	student_B	0	31	title	Antibiotic-induced perturbations	DDF
27443609	student_B	71	88	title	neuro-inflammation	DDF
27443609	student_B	94	104	title	amyloidosis	DDF
27443609	student_B	127	145	title	Alzheimer's disease	DDF
27443609	student_B	0	17	abstract	Severe amyloidosis	DDF
27443609	student_B	23	57	abstract	plaque-localized neuro-inflammation	DDF
27443609	student_B	92	110	abstract	Alzheimer's disease	DDF
27443609	student_B	113	114	abstract	AD	DDF
27443609	student_B	207	220	abstract	gut microbiota	microbiome
27443609	student_B	317	331	abstract	host microbiome	microbiome
27443609	student_B	347	357	abstract	amyloidosis	DDF
27443609	student_B	395	396	abstract	AD	DDF
27443609	student_B	610	619	abstract	soluble Aβ	chemical
27443609	student_B	802	805	abstract	mice	animal
27443609	student_B	975	988	abstract	Aβ amyloidosis	DDF


33219152	student_B	0	46	title	Gut microbiota-specific IgA<sup>+</sup> B cells	anatomical location
33219152	student_B	70	94	title	active multiple sclerosis	DDF
33219152	student_B	11	24	abstract	gut microbiota	microbiome
33219152	student_B	60	66	abstract	B cells	anatomical location
33219152	student_B	101	118	abstract	multiple sclerosis	DDF
33219152	student_B	121	122	abstract	MS	DDF
33219152	student_B	128	174	abstract	central nervous system (CNS) autoimmune disease	DDF
33219152	student_B	177	192	abstract	Immunoglobulin A	chemical
33219152	student_B	195	197	abstract	IgA	chemical
33219152	student_B	226	242	abstract	mucosal interface	anatomical location
33219152	student_B	262	275	abstract	gut microbiota	microbiome
33219152	student_B	311	331	abstract	IgA<sup>+</sup> cells	anatomical location
33219152	student_B	341	357	abstract	neuroinflammation	DDF
33219152	student_B	390	403	abstract	IgA-bound taxa	bacteria
33219152	student_B	408	409	abstract	MS	DDF
33219152	student_B	425	443	abstract	IgA-producing cells	anatomical location
33219152	student_B	458	475	abstract	MS-associated taxa	bacteria
33219152	student_B	565	573	abstract	active MS	DDF
33219152	student_B	585	610	abstract	neuroinflammatory diseases	DDF
33219152	student_B	688	694	abstract	CNS IgA	chemical
33219152	student_B	776	787	abstract	brain tissue	anatomical location
33219152	student_B	815	859	abstract	gut microbiota-specific IgA<sup>+</sup> cells	anatomical location
33219152	student_B	887	888	abstract	MS	DDF
33219152	student_B	921	935	abstract	mucosal B cells	anatomical location
33219152	student_B	944	967	abstract	active neuroinflammation	DDF
33219152	student_B	997	999	abstract	IgA	chemical
33219152	student_B	1019	1027	abstract	biomarker	DDF


34824332	student_B	0	13	title	Gut microbiota	microbiome
34824332	student_B	55	95	title	anxiety and depression-related behaviours	DDF
34824332	student_B	100	108	title	male mice	animal
34824332	student_B	115	136	title	Alzheimer-like disease	DDF
34824332	student_B	57	80	abstract	stress-related disorders	DDF
34824332	student_B	87	97	abstract	dysfunction	DDF
34824332	student_B	155	173	abstract	Alzheimer's disease	DDF
34824332	student_B	225	248	abstract	gut microbiota depletion	DDF
34824332	student_B	283	324	abstract	anxiety- and depression-related behaviours	DDF
34824332	student_B	329	338	abstract	adult mice	animal
34824332	student_B	356	377	abstract	Alzheimer-like disease	DDF
34824332	student_B	419	437	abstract	antibiotic cocktail	drug
34824332	student_B	466	475	abstract	Adult mice	animal
34824332	student_B	526	546	abstract	amyloid-beta (Aβ)1-42	chemical
34824332	student_B	614	634	abstract	brain malondialdehyde	chemical
34824332	student_B	640	650	abstract	glutathione	chemical
34824332	student_B	690	703	abstract	brain oxytocin	chemical
34824332	student_B	777	804	abstract	adrenocorticotrophic hormone	chemical
34824332	student_B	807	810	abstract	ACTH	chemical
34824332	student_B	817	830	abstract	corticosterone	chemical
34824332	student_B	927	949	abstract	anxiety-like behaviours	DDF
34824332	student_B	997	1022	abstract	depression-like behaviours	DDF
34824332	student_B	1120	1161	abstract	anxiety- and depression-related behaviours	DDF
34824332	student_B	1164	1179	abstract	oxidative stress	DDF
34824332	student_B	1185	1206	abstract	HPA axis dysregulation	DDF
34824332	student_B	1211	1232	abstract	Alzheimer-induced mice	animal
34824332	student_B	1266	1273	abstract	oxytocin	chemical
34824332	student_B	1282	1286	abstract	brain	anatomical location
34824332	student_B	1307	1328	abstract	Alzheimer-induced mice	animal
34824332	student_B	1375	1398	abstract	gut microbiota depletion	DDF
34824332	student_B	1478	1519	abstract	anxiety- and depression-related behaviours	DDF
34824332	student_B	1547	1556	abstract	adult mice	animal
34824332	student_B	1563	1584	abstract	Alzheimer-like disease	DDF


39048972	student_B	0	13	title	Gut microbiome	microbiome
39048972	student_B	19	40	title	metabolism alterations	DDF
39048972	student_B	45	57	title	schizophrenia	DDF
39048972	student_B	0	27	abstract	Schizophrenia (SCZ) patients	human
39048972	student_B	40	62	abstract	antipsychotic treatment	biomedical technique
39048972	student_B	118	135	abstract	metabolic syndrome	DDF
39048972	student_B	138	141	abstract	MetS	DDF
39048972	student_B	179	200	abstract	cardiovascular disease	DDF
39048972	student_B	247	256	abstract	biomarkers	DDF
39048972	student_B	350	366	abstract	drug-induced MetS	DDF
39048972	student_B	407	418	abstract	participants	human
39048972	student_B	425	427	abstract	SCZ	DDF
39048972	student_B	465	468	abstract	MetS	DDF
39048972	student_B	500	511	abstract	participants	human
39048972	student_B	543	552	abstract	biomarkers	DDF
39048972	student_B	577	598	abstract	16S rRNA gene sequence	biomedical technique
39048972	student_B	635	653	abstract	Logistic regression	statistical technique
39048972	student_B	781	796	abstract	Senegalimassilia	bacteria
39048972	student_B	799	809	abstract	sphinganine	chemical
39048972	student_B	812	841	abstract	dihomo-gamma-linolenoylcholine	chemical
39048972	student_B	844	862	abstract	isodeoxycholic acid	chemical
39048972	student_B	869	885	abstract	MG (0:0/22:5/0:0)	chemical
39048972	student_B	1056	1059	abstract	MetS	DDF
39048972	student_B	1167	1182	abstract	Senegalimassilia	bacteria
39048972	student_B	1185	1216	abstract	3-Hydroxytetradecanoyl carnitine	chemical
39048972	student_B	1219	1237	abstract	isodeoxycholic acid	chemical
39048972	student_B	1244	1259	abstract	DG(TXB2/0:0/2:0)	chemical
39048972	student_B	1361	1364	abstract	MetS	DDF
39048972	student_B	1369	1376	abstract	patients	human
39048972	student_B	1383	1385	abstract	SCZ	DDF
39048972	student_B	1560	1563	abstract	MetS	DDF
39048972	student_B	1568	1570	abstract	SCZ	DDF
39048972	student_B	1586	1601	abstract	Senegalimassilia	bacteria
39048972	student_B	1604	1635	abstract	3-Hydroxytetradecanoyl carnitine	chemical
39048972	student_B	1638	1656	abstract	isodeoxycholic acid	chemical
39048972	student_B	1663	1678	abstract	DG(TXB2/0:0/2:0)	chemical
39048972	student_B	1953	1956	abstract	MetS	DDF
39048972	student_B	1961	1963	abstract	SCZ	DDF


40901808	student_B	43	79	title	Alzheimer's-like cerebral amyloidosis	DDF
40901808	student_B	98	119	title	multi-omics approaches	biomedical technique
40901808	student_B	40	58	abstract	Alzheimer's disease	DDF
40901808	student_B	61	62	abstract	AD	DDF
40901808	student_B	68	82	abstract	amyloid plaques	DDF
40901808	student_B	96	117	abstract	fibrillar amyloid beta	chemical
40901808	student_B	120	121	abstract	Aβ	chemical
40901808	student_B	147	157	abstract	hippocampus	anatomical location
40901808	student_B	163	177	abstract	cerebral cortex	anatomical location
40901808	student_B	253	285	abstract	Aβ-dependent cerebral amyloidosis	DDF
40901808	student_B	359	366	abstract	proteins	chemical
40901808	student_B	395	405	abstract	metabolites	chemical
40901808	student_B	509	519	abstract	metabolites	chemical
40901808	student_B	606	633	abstract	AD-like cerebral amyloidosis	DDF
40901808	student_B	788	813	abstract	fecal bacterial genotyping	biomedical technique
40901808	student_B	819	849	abstract	untargeted metabolomic analysis	biomedical technique
40901808	student_B	854	859	abstract	plasma	anatomical location
40901808	student_B	941	968	abstract	AD-like cerebral amyloidosis	DDF
40901808	student_B	1039	1046	abstract	proteins	chemical
40901808	student_B	1081	1091	abstract	metabolites	chemical
40901808	student_B	1307	1332	abstract	near-neighborhood approach	statistical technique
40901808	student_B	1349	1364	abstract	bacterial genera	bacteria
40901808	student_B	1374	1379	abstract	plasma	anatomical location
40901808	student_B	1389	1405	abstract	fecal metabolites	chemical
40901808	student_B	1446	1456	abstract	metabolites	chemical
40901808	student_B	1465	1531	abstract	Sparse Partial Least Squares Discriminant Analysis (sPLS-DA) models	statistical technique
40901808	student_B	1712	1722	abstract	metabolites	chemical
40901808	student_B	1805	1808	abstract	CD36	chemical


40185904	student_B	58	71	title	gut microbiota	microbiome
40185904	student_B	77	97	title	psychiatric disorders	DDF
40185904	student_B	0	20	abstract	Psychiatric disorders	DDF
40185904	student_B	122	135	abstract	gut microbiota	microbiome
40185904	student_B	176	196	abstract	psychiatric disorders	DDF
40185904	student_B	258	271	abstract	gut microbiome	microbiome
40185904	student_B	427	447	abstract	psychiatric disorders	DDF
40185904	student_B	720	743	abstract	gut microbiota dysbiosis	DDF
40185904	student_B	748	768	abstract	psychiatric disorders	DDF
40185904	student_B	903	916	abstract	gut microbiota	microbiome
40185904	student_B	922	942	abstract	psychiatric disorders	DDF
40185904	student_B	1081	1084	abstract	rats	animal
40185904	student_B	1087	1090	abstract	mice	animal
40185904	student_B	1097	1114	abstract	non-human primates	animal
40185904	student_B	1200	1220	abstract	psychiatric disorders	DDF
40185904	student_B	1584	1593	abstract	depression	DDF
40185904	student_B	1665	1672	abstract	patients	human
40185904	student_B	1679	1688	abstract	depression	DDF
40185904	student_B	1740	1754	abstract	Parabacteroides	bacteria
40185904	student_B	1757	1765	abstract	Alistipes	bacteria
40185904	student_B	1772	1787	abstract	Faecalibacterium	bacteria
40185904	student_B	1810	1819	abstract	depression	DDF
40185904	student_B	1905	1916	abstract	Helicobacter	bacteria
40185904	student_B	1919	1931	abstract	Lactobacillus	bacteria
40185904	student_B	1934	1942	abstract	Roseburia	bacteria
40185904	student_B	2064	2077	abstract	gut microbiota	microbiome
40185904	student_B	2172	2185	abstract	gut microbiota	microbiome


34379627	student_B	0	6	title	Queuine	chemical
34379627	student_B	11	52	title	bacterial-derived hypermodified nucleobase	chemical
34379627	student_B	94	110	title	neurodegeneration	DDF
34379627	student_B	31	48	abstract	human gut bacteria	bacteria
